 Elapse(min.),Actual feeding rate [g/min],Total N2 flow rate [g/min],O2 flow rate [g/min],Steam flow rate [g/min],CO2 flow rate [g/min],FNC-1,FNC-2,FNC-3,TI-2,TI-3,TI-4,TI-5,PI-2,PI-3,PI-4,PI-5,CO,CO2,CH4,H2
157.82,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,790,793,780,357.5,126.88,113.75,118.12,-0.01,-0.01,0.0,0.05
157.83,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,790,793,780,357.5,126.88,112.5,118.12,-0.01,-0.01,0.0,0.05
157.85,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,790,793,780,357.5,126.88,112.5,118.12,-0.01,-0.01,0.0,0.05
157.87,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,789,793,780,357.5,126.88,113.75,118.12,-0.01,0.0,0.0,0.05
157.88,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,789,793,780,358.75,126.88,112.5,118.12,-0.03,-0.01,0.0,0.05
157.9,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,789,793,780,358.75,126.25,113.75,118.12,-0.03,0.0,0.0,0.05
157.92,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,789,793,780,357.5,126.88,111.88,117.5,-0.01,0.0,0.0,0.05
157.93,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,789,793,780,357.5,128.12,115.0,120.0,-0.01,0.0,0.0,0.05
157.95,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,789,793,780,357.5,128.12,115.0,120.62,-0.01,0.0,0.0,0.05
157.97,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,789,793,780,357.5,129.38,115.62,120.62,-0.01,0.0,0.0,0.05
157.98,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,789,793,780,358.75,128.12,115.0,120.0,-0.03,0.0,0.0,0.05
158.0,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,789,793,780,359.38,129.38,115.0,121.88,-0.01,-0.01,0.0,0.05
158.02,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,789,793,780,358.75,128.12,112.5,117.5,-0.01,-0.01,0.0,0.05
158.03,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,789,793,780,358.75,125.0,109.38,114.38,-0.01,0.0,0.0,0.05
158.05,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,789,793,780,358.75,125.0,109.38,115.62,-0.01,0.0,0.0,0.05
158.07,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,789,793,780,357.5,125.0,110.62,115.62,-0.01,0.0,0.0,0.05
158.08,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,789,793,780,357.5,126.88,112.5,117.5,-0.01,0.0,0.0,0.05
158.1,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,789,793,780,357.5,127.5,113.75,118.12,-0.03,-0.01,0.0,0.05
158.12,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,789,793,780,357.5,128.12,114.38,120.0,-0.03,0.0,0.0,0.05
158.13,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,789,793,780,358.75,129.38,115.0,120.0,-0.03,0.0,0.0,0.05
158.15,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,789,793,780,358.75,129.38,115.0,120.0,-0.03,-0.01,0.0,0.05
158.17,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,789,793,780,358.75,127.5,109.38,115.62,-0.03,-0.01,0.0,0.05
158.18,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,789,793,780,357.5,126.25,111.88,116.88,-0.03,-0.01,0.0,0.05
158.2,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,789,793,780,359.38,127.5,114.38,118.75,-0.03,0.0,0.0,0.05
158.22,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,789,793,780,358.75,127.5,113.75,118.12,-0.01,-0.01,0.0,0.05
158.23,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,789,793,780,358.75,127.5,113.75,117.5,-0.01,-0.01,0.0,0.05
158.25,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,789,793,780,358.75,126.88,113.75,117.5,-0.01,0.0,0.0,0.05
158.27,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,789,793,780,357.5,126.88,114.38,116.88,-0.03,0.0,0.0,0.05
158.28,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,789,793,780,357.5,126.88,114.38,117.5,-0.01,-0.01,0.0,0.04
158.3,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,789,793,780,357.5,125.0,114.38,117.5,-0.01,-0.01,0.0,0.05
158.32,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,789,793,780,357.5,127.5,115.62,118.75,-0.01,0.0,0.0,0.05
158.33,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,789,793,780,357.5,127.5,115.62,120.62,-0.01,0.0,0.0,0.05
158.35,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,789,793,780,358.75,129.38,117.5,120.62,-0.01,-0.01,0.0,0.05
158.37,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,789,793,780,358.75,130.0,116.88,120.0,-0.01,0.0,0.0,0.05
158.38,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,789,793,780,358.75,128.12,114.38,117.5,-0.01,0.0,0.0,0.05
158.4,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,789,793,780,358.75,127.5,114.38,117.5,-0.01,-0.01,0.0,0.05
158.42,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,790,793,780,358.75,126.88,113.75,117.5,-0.03,0.0,0.0,0.05
158.43,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,790,793,780,358.75,126.88,113.75,120.0,-0.03,0.0,0.0,0.05
158.45,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,790,793,780,357.5,127.5,115.0,120.0,-0.03,0.0,0.0,0.05
158.47,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,790,793,780,358.75,128.12,112.5,117.5,-0.03,0.0,0.0,0.05
158.48,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,790,793,780,358.75,126.25,111.25,116.88,-0.01,-0.01,0.0,0.05
158.5,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,789,793,780,357.5,128.12,115.0,118.75,-0.01,0.0,0.0,0.05
158.52,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,789,793,780,358.75,130.0,114.38,120.0,-0.01,0.0,0.0,0.05
158.53,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,789,793,780,358.75,128.12,110.62,115.0,-0.01,0.0,0.0,0.05
158.55,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,789,793,780,358.75,128.12,110.62,116.88,-0.01,0.0,0.0,0.05
158.57,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,789,793,780,358.75,126.88,111.88,116.88,-0.03,0.0,0.0,0.05
158.58,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,789,793,780,358.75,130.0,112.5,118.75,-0.01,0.0,0.0,0.05
158.6,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,790,793,780,358.75,127.5,113.75,118.12,-0.01,0.0,0.0,0.05
158.62,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,790,793,780,358.75,127.5,112.5,118.12,-0.01,-0.01,0.0,0.05
158.63,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,790,793,780,357.5,128.12,113.75,118.12,-0.01,0.0,0.0,0.05
158.65,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,790,793,780,357.5,128.12,113.75,115.62,-0.03,0.0,0.0,0.05
158.67,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,790,793,780,357.5,127.5,111.88,115.62,-0.01,-0.01,0.0,0.05
158.68,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,772,790,793,780,358.75,127.5,113.75,118.12,-0.01,0.0,0.0,0.05
158.7,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,772,790,793,780,358.75,127.5,115.0,120.0,-0.03,-0.01,0.0,0.05
158.72,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,790,793,780,358.75,129.38,113.75,118.12,-0.03,-0.01,0.0,0.04
158.73,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,790,793,780,358.75,128.12,114.38,118.75,-0.01,-0.01,0.0,0.04
158.75,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,790,793,780,358.75,128.12,114.38,118.12,-0.01,-0.01,0.0,0.04
158.77,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,772,790,793,780,357.5,128.12,113.75,118.12,-0.01,-0.01,0.0,0.05
158.78,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,772,790,793,780,357.5,126.88,111.25,115.62,-0.01,0.0,0.0,0.05
158.8,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,772,790,793,780,357.5,127.5,114.38,118.75,-0.01,-0.01,0.0,0.05
158.82,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,772,790,793,780,357.5,126.88,111.25,115.62,-0.01,-0.01,0.0,0.05
158.83,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,772,790,793,780,356.88,125.0,111.88,115.0,-0.01,-0.01,0.0,0.05
158.85,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,772,790,793,780,356.88,125.0,111.88,115.62,-0.01,0.0,0.0,0.05
158.87,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,772,790,793,780,356.88,125.0,111.88,115.62,-0.01,-0.01,0.0,0.05
158.88,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,772,790,793,780,356.25,125.0,112.5,115.62,-0.01,0.0,0.0,0.05
158.9,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,772,790,793,780,356.88,126.88,114.38,118.12,-0.01,0.0,0.0,0.05
158.92,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,772,790,793,780,356.25,127.5,113.75,117.5,-0.01,0.0,0.0,0.05
158.93,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,772,790,793,780,356.25,126.25,111.25,115.0,-0.01,0.0,0.0,0.05
158.95,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,772,790,793,780,356.25,126.25,111.25,115.62,-0.01,0.0,0.0,0.05
158.97,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,772,790,793,780,356.88,125.0,112.5,115.62,-0.01,0.0,0.0,0.05
158.98,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,772,790,793,780,357.5,125.0,111.88,116.88,-0.01,-0.01,0.0,0.05
159.0,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,772,790,793,780,359.38,125.0,111.88,116.88,-0.01,0.0,0.0,0.05
159.02,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,772,790,793,780,359.38,125.0,110.62,115.0,-0.01,0.0,0.0,0.05
159.03,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,772,790,793,780,359.38,123.75,107.5,112.5,-0.01,0.0,0.0,0.05
159.05,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,772,790,793,780,359.38,123.75,107.5,115.62,-0.01,0.0,0.0,0.05
159.07,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,772,790,793,780,359.38,123.75,111.88,115.62,-0.01,0.0,0.0,0.05
159.08,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,772,790,793,780,359.38,126.25,111.88,118.75,-0.01,0.0,0.0,0.05
159.1,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,772,790,793,780,360.0,127.5,111.88,118.12,-0.01,0.0,0.0,0.05
159.12,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,772,790,793,780,360.0,130.0,111.25,118.75,-0.01,0.0,0.0,0.05
159.13,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,772,790,793,780,359.38,129.38,112.5,118.75,-0.01,-0.01,0.0,0.05
159.15,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,772,790,793,780,359.38,129.38,112.5,120.0,-0.01,-0.01,0.0,0.04
159.17,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,772,790,793,780,359.38,130.0,112.5,120.0,-0.01,0.0,0.0,0.05
159.18,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,772,790,793,780,358.75,126.25,108.12,115.62,-0.01,0.0,0.0,0.05
159.2,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,772,790,793,780,358.75,125.0,108.75,115.62,-0.01,0.0,0.0,0.05
159.22,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,772,790,793,780,358.75,128.12,114.38,120.0,-0.01,0.0,0.0,0.05
159.23,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,772,790,793,780,358.75,127.5,112.5,117.5,-0.01,0.0,0.0,0.05
159.25,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,772,790,793,780,358.75,127.5,112.5,117.5,-0.01,0.0,0.0,0.05
159.27,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,772,790,793,780,358.75,129.38,112.5,117.5,-0.01,0.0,0.0,0.05
159.28,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,772,790,793,780,358.75,127.5,110.62,115.0,-0.01,0.0,0.0,0.05
159.3,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,772,790,793,780,357.5,127.5,112.5,118.12,-0.01,0.01,0.0,0.04
159.32,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,772,790,793,780,358.75,127.5,111.25,116.88,-0.01,0.0,0.0,0.05
159.33,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,772,790,793,780,358.75,127.5,111.25,118.12,-0.01,0.0,0.0,0.05
159.35,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,790,793,780,357.5,128.12,113.75,118.12,-0.01,0.0,0.0,0.05
159.37,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,790,793,780,357.5,128.12,113.75,118.12,-0.01,0.0,0.0,0.05
159.38,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,790,793,780,357.5,129.38,115.0,120.0,-0.01,0.01,0.0,0.05
159.4,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,790,793,780,358.75,130.0,114.38,118.75,-0.01,0.01,0.0,0.05
159.42,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,790,793,780,358.75,128.12,113.75,118.75,-0.01,0.0,0.0,0.04
159.43,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,790,793,780,358.75,128.12,113.75,118.12,-0.01,0.0,0.0,0.04
159.45,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,790,793,780,359.38,128.12,114.38,118.12,-0.01,0.01,0.0,0.04
159.47,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,790,793,780,359.38,127.5,112.5,118.12,-0.01,0.0,0.0,0.05
159.48,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,790,793,780,359.38,128.12,113.75,118.75,-0.01,0.01,0.0,0.05
159.5,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,790,793,780,359.38,132.5,115.0,120.62,-0.01,0.0,0.0,0.05
159.52,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,772,790,793,780,360.0,130.0,114.38,120.62,-0.01,0.0,0.0,0.05
159.53,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,772,790,793,780,360.0,130.0,114.38,118.12,-0.01,0.0,0.0,0.05
159.55,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,772,790,793,780,360.0,129.38,111.88,118.12,-0.01,0.0,0.0,0.05
159.57,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,772,790,793,780,360.0,127.5,111.25,117.5,-0.01,0.0,0.0,0.05
159.58,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,772,790,793,780,360.0,126.88,112.5,118.75,-0.03,0.01,0.0,0.05
159.6,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,772,790,793,780,360.0,129.38,113.75,120.62,-0.01,0.01,0.0,0.05
159.62,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,772,790,793,780,360.0,128.12,112.5,118.75,-0.01,0.0,0.0,0.04
159.63,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,772,789,793,780,360.62,128.12,113.75,120.0,-0.01,0.0,0.0,0.05
159.65,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,772,789,793,780,360.62,128.12,113.75,121.88,-0.01,0.0,0.0,0.05
159.67,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,772,789,793,780,360.0,130.62,115.62,121.88,-0.01,0.0,0.0,0.04
159.68,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,772,789,793,780,360.62,130.62,113.75,120.62,-0.01,0.0,0.0,0.04
159.7,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,772,789,793,780,360.62,128.12,113.75,120.0,-0.01,0.01,0.0,0.04
159.72,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,772,789,793,780,360.0,129.38,113.75,118.75,-0.01,0.0,0.0,0.05
159.73,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,772,789,793,780,360.0,129.38,113.75,123.12,-0.01,0.0,0.0,0.04
159.75,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,789,793,780,360.62,130.62,116.88,123.12,-0.01,0.0,0.0,0.04
159.77,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,789,793,780,360.62,130.62,114.38,121.25,-0.01,-0.01,0.0,0.04
159.78,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,789,793,780,360.62,128.12,112.5,118.75,-0.01,0.0,0.0,0.04
159.8,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,789,793,780,359.38,128.12,114.38,120.0,-0.03,0.0,0.0,0.05
159.82,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,789,793,780,359.38,127.5,111.25,116.88,-0.01,0.0,0.0,0.04
159.83,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,789,793,780,359.38,127.5,111.25,118.75,-0.01,0.0,0.0,0.05
159.85,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,789,793,780,358.75,127.5,113.75,118.75,-0.01,0.0,0.0,0.05
159.87,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,790,793,780,358.75,130.0,115.62,121.25,-0.01,0.0,0.0,0.05
159.88,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,790,793,780,358.75,130.0,116.88,120.62,-0.01,0.0,0.0,0.04
159.9,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,790,793,780,359.38,131.25,117.5,121.25,-0.01,0.0,0.0,0.05
159.92,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.0,800.0,771,789,793,780,358.75,130.0,118.75,121.25,-0.01,0.0,0.0,0.05
